yacht_id,cold_recommendations
b06a8af2-b1de-46a3-b688-6989e63bb911,"['d88b141d-e226-4ca5-934a-64baf17390c8', '82f03c78-a7f2-4e0f-aa71-1e326f6b3921', '1d80d5a0-f8e9-4dfa-8b3e-fb65ea26ecaf', 'c37e741b-1e87-442f-aed5-729587361fb4', 'cb69cf0b-7187-4eb6-ae09-ae443a6ad7bf', 'ab007737-4b7a-4fdf-84d4-888e6f21c8ad', '73a5e948-5cdf-48f9-be11-cb6f8f5b5559', '78240bf8-36f0-4553-ab5f-aa245e97a4e0', '9b3c17bd-61fc-4762-bc67-5a88c72b43e0', '8d30dc7c-2748-46ff-9d4a-01af079361ff', 'db658e03-3265-4502-b622-f41ff9ea12d4']"
b3aaaa7c-0913-460a-aeef-3a312329455a,"['db124f6a-1869-4156-a948-0162e95efb46', 'a34212b3-b11a-4b24-9398-588ca66c15c5', 'ebf14ace-ca82-4d3b-a910-c2d27f3921f8', '528a2914-e513-4f12-b623-086e860345ba', 'ba881df4-c596-4933-850e-ee7a43418b03', '26ac191d-2cab-419a-a81a-c0f3d5ef7f9e', '8d2f49f5-bce5-4def-a10a-1184d336958e', '9099c628-d866-406f-a10b-80f9bcb0f8eb', 'd8c31473-3af7-44a0-b338-e356981a5d70', 'c706a2f5-f5e0-477c-952b-5a3fcb3175b0', '2f951dc7-99c3-49fe-9be4-85eea661bdf4']"
3b81c5ac-0f15-4cfe-b5d5-4692775d4e61,"['e30ccff5-e7de-4ca2-9e9b-b782486b7e7b', '7665d9f2-04a3-467b-a80c-144eb070af3a', '817530e3-b513-495e-bd59-f6ed5ae061d7', '7c5da063-87e2-40f5-b80a-9d0c6b039049', '8c216bbe-60bc-4b75-8b19-9b0cb7dad60c', '5d351414-c1ed-431b-8577-018d38367f51', '2bd8222f-be49-4835-9593-3ab09190e266', '28db570c-4673-4896-b025-cecc6d8df1c4', 'b6c5aad2-4445-4e29-adf1-2e3e17685f7c', '1245afe4-52ec-4e34-b9b3-d54ec3f8df98', '31892bb7-4bce-4a4f-8344-6682c238a600']"
b6d8deb6-3d40-4ae8-b2e5-bc50481be891,"['ea54f90a-a794-4cb6-8ec9-cf8fa29f0d4a', 'fd593c00-3583-4194-9b98-b7a7d16306cc', 'e4441487-a4bb-425b-b929-8d80eee941e0', '299f6e99-c62d-44b0-8c0b-ab270cf44165', '93a02049-73c9-4777-982a-a104666fbb71', '92826442-ebc8-4b92-90ae-431d6c56e755', '040957b2-efb7-46c2-9ee6-03e9c4f1554e', '4eb77e13-883e-4019-b262-5e8f4f32b5a3', '0a1b8e86-e1ef-4554-8a02-14123652b004', '92943cb9-59b4-41b3-9c2b-cbb79e6f57ea', '880ec022-1825-4225-9ac2-f73ff65ebfc2']"
db124f6a-1869-4156-a948-0162e95efb46,"['9a504274-f2c9-4b59-b921-94e5cd480745', 'b3aaaa7c-0913-460a-aeef-3a312329455a', 'ebf14ace-ca82-4d3b-a910-c2d27f3921f8', '9099c628-d866-406f-a10b-80f9bcb0f8eb', 'd2788256-1235-401a-af55-28e069bea52e', '874a34ad-7e54-49d8-9c1d-36e77fe8174f', 'ba881df4-c596-4933-850e-ee7a43418b03', '04fe0881-f40f-4cb1-b0e4-b934c9358c57', '7ea59d53-173c-4eda-bfed-647ab4acb279', '167d1e2f-e3eb-44fd-b5e8-8071bd2f2e69', '6f5d2cca-51d9-4395-8c33-fd3aa8c6b07e']"
fc1002e8-331f-42d6-86bb-554325d98a31,"['497d7964-a777-4725-a934-913b181eb8f0', '326d36df-a8fa-4a0a-a9b5-c5b776d006c1', '4f8db399-3a14-47d1-82f5-683901f02f9b', 'f87626e2-cb0a-4048-aa37-03b1657cb1c1', '9ef7365a-f83d-4b5e-8c61-d0df31218767', '4ee92269-a20e-4a9b-8fee-794adfe2c383', 'b80647ec-e435-4e7a-9d1f-5aeecd38c299', 'bcd2e9ad-ae51-4e5e-be58-3e764c7c9108', '408e6caf-c584-4e5f-9239-a44dfd996bdc', 'a433ea6a-0bbd-48f8-ad31-7440228eea5d', '9b0fd80b-becc-4c50-b5a0-e23e4dfafaeb']"
cd1b4b21-7472-485b-a19e-3f78fcc019ec,"['0191a05e-dea7-4a18-9b3f-30d7b0c75bce', 'fe8d1891-1a64-44ac-a7f2-0f4fb800d197', '1c711ab6-5a10-4dfb-b1c8-914b8eb4ab7e', '11eb6c20-c890-4885-af8a-7662d0129613', 'db15ff86-9140-488a-989e-542067b7006d', 'deffb1ac-7f15-40fa-b57e-b1037f5e1d4c', '47c7d477-86d7-414e-ae02-39588b424936', '8e4a03fa-f8fc-4bf6-9269-0b3e5e6c050a', '55801005-0753-4c59-87ef-81bb4fb67a6f', 'bea4a137-79c2-4700-a0ba-e3557c26684f', 'ca71fb92-de6a-48b9-b31a-9fc490dc0d99']"
bcabebd7-36e0-4d43-a3bf-7c14672f1908,"['4a83d207-46ff-49eb-82a7-f1c567891066', 'b6235e3b-ae35-4385-b4d4-23fdda578220', '1c5f600f-36fb-41ae-ad4b-48789d11c16d', 'e3082ff1-9496-4895-9694-538ea5b8cf86', 'cec15f72-6bc9-4e05-a0f2-779429c76c3e', '32958532-d3a6-4dbd-8178-82a5707e7c65', 'a5ff090c-2376-4e64-acb9-b4d82d720b9c', '12084582-5684-4544-aa1f-d902eaae92f1', '29a73779-0485-4f09-af06-c16cd949dde7', '6327f4fe-eb17-4d34-998c-f96aa7ee7d68', '569e7a80-af42-476f-b581-3877626ea3ec']"
a8889116-a413-46c4-a38f-a903b5527c48,"['b64bc420-ad0a-40d5-8105-7ba846667c51', '7d39b80b-3011-4114-a273-aa58431e550a', '555f0e9a-fc71-47ee-be13-3b9eaac3f77b', '2024b9db-473c-4872-8d1f-844709e460f6', '2fde5a74-2859-475c-ad0c-99aa7649e2c7', 'a1199f9b-c13e-4cfb-925a-fd0e601efac9', '01035ec7-f98f-451c-b23d-494082178f9b', 'dad5d1b9-e0b7-4d7e-b3b2-16b003cc9696', 'b137622d-dac3-4513-a36c-04813c36a0f9', '502fb4e6-5c87-4103-87be-0c139a046174', '3f558170-f5ad-4b1b-94a2-b90e9533fc0b']"
2124d71e-ce81-4aa6-9ab8-7a79e3bcfda1,"['046e0d8a-8a69-4966-b984-70719fe1cb46', '37ac2ff1-d7ef-4c18-b2ab-3d119109aeb8', 'ad352425-c881-41e1-856d-99048654f2a5', '4747a874-c665-4923-b70b-e42f8730865a', '44c2870f-1869-4429-a97f-0e690e56d4a9', 'd5284620-97ee-424f-9a64-17a39b15576f', 'e0b42b10-d25d-4980-a7d5-8a2ad676e847', 'c14423ec-9dc1-497c-b470-eea57565fefa', 'd88d28af-c3ea-4127-b36f-6b77e877a646', '16cece4a-c1c1-44ec-b1f3-01a7a8508b45', 'e9a577ef-3a5c-4e19-85c1-a7eb1c8359f1']"
1d5c612b-04ef-4af0-9d0e-bd331bb3ccd5,"['2f6d2027-32ca-406d-888e-0fdf8710f70f', 'c3fd7690-25ea-4697-a26a-30230d5fa69e', '10223fb7-f5c6-44bc-a3e7-efe1ef824893', '63fddf50-ca71-4fee-bbed-4fb3eeda03e0', 'c07f811a-6a79-4473-be47-2e78650d919b', '91ff2b31-0df3-41ee-809f-234f4c595f6a', '3120030d-12f9-433c-a515-5c6c871773f2', '656379c1-fc57-4b93-94a6-3edef3d515c1', '2a99e82c-a763-42c3-aedd-8c5548e57876', 'aa081b66-ce9e-47f8-b53f-89ba3f9a1614', '808c68b2-24db-442a-894c-5e45e5287cc9']"
9d589fa4-4fe9-45c9-8fcd-80872f2dbc9b,"['930f4371-4bed-4f61-bd1d-a997e29dad36', 'bd5f5f1b-afe5-477b-a9ca-a9ef5405cc82', '09b6f9a6-6576-4f75-ab55-3424ebc3bac1', '5a959c44-9747-48a7-a41f-98dda329991c', '4d437e2b-2836-488b-96da-fa5772ad58dc', '02535b0a-9df6-4fa1-915f-ab34bdeaa895', '73e7cc97-c97c-4dca-a655-cefedb1706be', '0af5a4be-2efe-4a98-8c16-e289afdd5200', '42f2e7ec-730f-4051-960b-9bce8a237f0a', 'fcb1c825-e2f1-4bc1-9189-6efffea994b3', '827d0b38-bd2b-4a99-a99e-06fb8350a806']"
c46b1088-cec4-4644-81d4-588ea47d19dd,"['52e56b43-f708-4de7-97af-3c25e5d19f6a', '9303f389-3692-4b1b-9a1a-dd4701ced15c', '3ff3048e-60ad-4fc5-b784-59308bc477af', '7d3f83d7-54e7-496e-b9e8-3e299df97869', '5cfee122-a66a-430f-a9e4-6c1c3556eb13', '4b9bf856-0e76-4c41-a16f-89b34ba391d5', '0732d48c-143a-4209-b20e-f43b42833f41', '9a76913a-fe19-4103-86ee-4c51e99b861a', 'bb757567-5e94-4505-87ae-ff0e3cb64099', 'e4e8d8d0-3df0-44f9-9afc-1de61d58bd6d', '36c99846-9c48-4d78-acef-8beb2d6456c4']"
c2b4538e-cfc6-4816-973e-b18e6a5f3d42,"['a8d746f6-895a-4d3e-a5a7-8896d67cbe1e', '14ecc653-47d3-4f6a-b365-7a0d58c9acc1', '358bf49a-6f09-4b92-84d9-5de6012c0420', '9b8ee247-38c5-4ec3-a980-d4c0eb1ba318', '64a20d11-0bc9-4106-9677-4ce20c0b030d', 'cd61e8f7-532a-4070-a35e-6f3c46d8828a', '3ce5d48a-c9c6-4d3e-a981-bf3fc746435a', '544ffe14-1432-452c-bf11-433fb6b329da', 'd2b51c1d-a92e-49cb-af03-2071acde28f2', '132afdf2-9e72-4ed5-af8b-65d111efb3ae', '254b8330-9b84-4273-affd-9b696d7a7ccb']"
a89c4ac2-fc1b-4daa-b389-df6feafa8ff1,"['1d87ffda-c8fb-437d-984d-3ba1df1bbae0', '24a9387f-8577-4ef8-a925-b3fb89feb890', '0ce1944c-74e3-4385-9c5b-d04ac67ca372', '5feda60e-301e-404a-af3b-6d50d970c805', '9651d168-f689-4628-9439-3f5a98c618c4', '752992e7-e04a-4213-adea-bfc1d8eccb88', 'ef8b951e-d2d5-422e-8cef-b629f807e105', '19ef8d7d-9ed9-442b-9809-688fbd218080', '01f946e3-ef44-4acf-b7f4-2f5fb76a668e', '8594f178-8885-4754-8863-0a3a80aca3e8', 'a09f5370-78ec-4e50-afd2-c30bd997bcc6']"
3a72e76d-30f4-4096-8c66-ce69ce18e388,"['24d94ab6-85ba-4c17-9047-bcb538c26b60', '4999d5be-61cf-4f4c-883d-73ce787334c8', 'bd832bf2-0980-42be-a129-fe58dd2f5c2f', 'c848d214-cfa2-47a5-9125-87fb0c04a5f1', '1ad5ab31-5b9f-4b04-94d0-6759f851ed5b', 'e4e44f1e-513f-4c5c-86aa-6177cc066478', '3f46684a-f7d0-4887-a6e0-9d519934afc6', 'e4441487-a4bb-425b-b929-8d80eee941e0', '472766a4-37dd-4a30-8bb4-4d86f88750db', '92826442-ebc8-4b92-90ae-431d6c56e755', '93a02049-73c9-4777-982a-a104666fbb71']"
aeb01a89-e8ba-42d7-aec9-e67cb0ec56ca,"['9b3936e1-6eb0-4417-b8d4-de9c37d1ff01', '1d011626-ef62-4e23-84de-9969a40e48fd', '237a91f9-31f6-48fa-a150-3e0e1967797b', '81b26270-2626-415b-9591-82b3ffaea2ad', 'd2d9d134-e66f-4934-8934-6dc67379fe1b', 'dcef3898-06e0-4afb-8e24-3ced7325a880', '05d4ab09-9a63-41dc-be49-8960b341b208', '987b78b4-4854-43f7-9cba-adbd06e9c113', 'd0b9d81f-484c-4d10-92b6-4b5e8973d347', '92e95030-acc0-4276-90c6-a226841f6bd2', '93dceb1b-6885-414d-8ce4-9243bba320e7']"
26ac191d-2cab-419a-a81a-c0f3d5ef7f9e,"['a34212b3-b11a-4b24-9398-588ca66c15c5', '0e268ff9-449d-4393-87f6-b296e5db28c6', '94c94a56-7a14-43d6-9e0f-ee3008dc97e9', '8d2f49f5-bce5-4def-a10a-1184d336958e', '292080e4-566b-4067-b2c8-54281e4a52ff', '93670c19-92ec-4cc4-9f7d-2b03af090f55', 'd95fe57e-57bc-42dc-9dff-3ef9dab55bfe', 'b3aaaa7c-0913-460a-aeef-3a312329455a', 'c706a2f5-f5e0-477c-952b-5a3fcb3175b0', '528a2914-e513-4f12-b623-086e860345ba', 'e584e502-55d5-4072-b1c8-7e6863652163']"
3e86ef63-5503-4db5-ae4a-2ee401c9ea99,"['d409c766-7322-46e7-bfa0-4d7eb6b72c0d', '1343c0ed-1df1-4686-8f5a-3ddab4a83f6c', '60d82d38-311d-4fd5-9c3e-41f487060b64', '2d9be808-6eff-4baf-90cb-3f512e76020f', 'c01de4c5-49d4-4d5b-9ef9-cf0854c67da0', 'efe09157-372c-45fb-8a47-75812c9498ab', '7b26cd8d-7684-42b2-9523-b14b33cc32e1', '8c25454c-76b3-49c9-a812-d23fb6895d9b', '0c1d2401-3fdb-46ca-a086-921d7ee8bd25', 'a3f77677-6574-4a9e-8990-ca7b65ba6b60', '159fa945-f73d-4705-8044-e21e8a3a3c6c']"
14e4f6ea-ce07-41cb-bddd-340d96ead786,"['5af7be92-528d-4417-b064-6266026354db', 'bcda11e8-e445-4110-a9ae-4ecc6578e383', '283a8cbf-8685-4253-bd80-56bd4a543203', '5eb5ad8a-03f9-4884-a206-15bd804bf361', 'd5bad0f1-27fe-448f-9ed8-1db606d400eb', '260b7192-412e-45f7-a20c-8668d8045700', '9678a80b-6935-431f-9761-b2be45ea4d43', 'c8afd4fb-925d-4ef7-ad4c-ca5bebbed157', '7d5f1f33-b4ce-474c-bcf7-ceb25b249085', 'ce0d0032-73d6-4dad-a20d-8f6c1467e987', '5b155c77-2130-4f04-a7f1-b087dca27b3f']"
e040e1a4-42e9-4ce0-9648-4d8722e96156,"['1a49d2c9-10fe-41d3-ae98-66eab4b1d00d', 'ddc21705-13b8-4b85-af94-254744f352d6', '5e6a2d57-1068-45b1-b100-96667196afd5', 'e693a6a0-6584-46d1-a38a-16efc1aaf093', '08d59c2f-aa94-4b3d-93b1-58fc031ae94c', 'f42b2ea3-a3d2-4445-af32-1bf982de3bff', '75eb696c-7db3-4bb4-9fd1-bce6445250dc', '0d09b325-7959-4b2a-a0ff-e1a7d4614ddb', '02c3ab85-46f5-405b-97eb-0277bc250a9e', 'e3b1279b-881b-438b-a5c8-ae5f23fcf7ad', 'c3a34b40-cb7b-448a-a0f6-7a11b7da674d']"
0db51999-e68f-4961-a285-d8b45cd923ec,"['d915adc0-d6a9-405a-a2be-66ad436f4c30', '58e2b1b9-5c85-4a16-be70-ce479ecc0b3f', 'f141122c-8feb-4598-afd9-d10fb050956e', '7d71a6cb-cd27-41bc-ae19-2774b8485773', '7e26ebbb-92c6-4e6b-ae09-f11f0af7c657', '327bd5c7-9843-4a30-9147-f03d697d308f', '898f3428-3c53-49af-9e48-bd9e909263f2', '0392a148-5e27-4db3-a1c3-3db788f07f39', '04739e8e-8c4d-4c08-a6af-0ea3b38aec6c', 'f85bb791-f4be-4b1f-bca5-ff98790d3174', '9ce3553e-fd4d-401e-9a9d-8e37b21e6dfd']"
5acfb3c8-00f6-477c-93ed-0f922cff83e2,"['a2b1e9e9-b136-4aa7-b420-3c8afaa8427c', '780eb724-61b4-424d-b5a4-9b97444abdf8', '6b0df09b-924b-4d25-8b64-a19e67d5c278', '48ae5da3-1fa6-4db6-8dc1-7a9196c00498', 'bfa3971b-a6d4-4d6c-bfa5-ce4a23a5f098', '1245afe4-52ec-4e34-b9b3-d54ec3f8df98', '2bd8222f-be49-4835-9593-3ab09190e266', '28db570c-4673-4896-b025-cecc6d8df1c4', 'b6c5aad2-4445-4e29-adf1-2e3e17685f7c', '31892bb7-4bce-4a4f-8344-6682c238a600', 'c26214b1-031d-423f-a8a6-561c3de08844']"
92e95030-acc0-4276-90c6-a226841f6bd2,"['987b78b4-4854-43f7-9cba-adbd06e9c113', '1d011626-ef62-4e23-84de-9969a40e48fd', 'aeb01a89-e8ba-42d7-aec9-e67cb0ec56ca', '9b3936e1-6eb0-4417-b8d4-de9c37d1ff01', '81b26270-2626-415b-9591-82b3ffaea2ad', '237a91f9-31f6-48fa-a150-3e0e1967797b', 'ed6b84e5-28ba-47e7-9149-9a9cecadc802', '38c4096b-9d1a-4ef5-934a-a1a1ee61c426', 'dcef3898-06e0-4afb-8e24-3ced7325a880', '4501c006-18a8-411c-aeba-d5d1aa03053e', 'da047c3e-e015-4eab-be1d-ee6f82ac69d8']"
28a257c5-6434-4ee7-a97c-5ae7903b4c2c,"['470600f8-9bb5-4adc-aed8-447c312f4762', 'cee46ee3-96ce-4e24-9134-c8ba3c2806f1', 'a1181b36-49b1-49f4-bf60-5ff5bea2037a', '0c8ff38c-4261-4ef5-8cdc-ba51336a3b50', '0113a733-1651-4b51-939f-6eabcdcab04e', 'e7f95bd9-b7a5-4552-99f1-20c06cff193a', 'c15316b0-9d37-473b-b832-5e39476b03be', '7c41b357-c434-492e-93a4-8b4a84924841', '72a3db2c-718d-4370-b886-046241d9f4f8', 'd38e5903-f807-4fbe-82d4-b9579005c9cf', 'dcb7be8f-53f7-4d83-9791-0b262b6a9fde']"
0a083f42-75f0-426d-810d-6e55696218ee,"['6e3a5f6a-ecdc-49c0-91ca-820f8e4db013', 'da55172e-2077-48f9-b4a1-d4875ddff0ed', '71dcf818-dfc3-42d0-b2b4-d8bc689e4e89', 'ef618ae8-38be-4829-a8df-e8b13dfbd2e9', 'bda10609-949f-451b-8e53-0307afa2fa3c', '046183b7-d5cf-40d6-b966-02ee8709b760', '9a27b8cd-1421-45aa-b229-e795cbd28ee1', 'e110d4e7-aa51-4e73-abd0-f2c3ec5e56f1', '38d8a8e6-924a-48e4-81e0-ff896c97c521', '8211693f-b057-48aa-a29a-ab9e17716403', '9e18b440-be4d-4a95-9d16-006a5a2d8a39']"
e7b16478-653e-4a83-bf6f-3b251b4e830d,"['3d16cef6-2119-4d74-a03f-bf07a27f7545', '0e919efe-ce2c-40ce-aae3-2731767d841c', '279ec2aa-5299-4a7b-8d33-b7a704844710', 'ea24da0d-508c-4be0-81c3-f81bb189236a', '3ff551cd-bec2-4919-bf6f-a740e8810c95', 'dfc97571-63b1-4159-aa1d-bd699aa8237c', 'b4b41780-4253-4c44-971c-cd38fe645972', '04cefea8-6d45-4f7a-a2af-f3c205945f2d', '350681ac-2439-41d0-8562-ae15a9da3baa', '072ca427-9cd8-49df-bc20-337914841618', '6e92cf76-574d-4eda-bda4-0dbf5a2bc4a8']"
3186df3c-7130-4849-9880-4fd70482701f,"['e0d7bdcd-0ff3-4dd3-99ae-9f2e5c549033', '0f0d5439-5a32-48ae-b09a-09ff8b6843bb', 'f8372266-27cb-4a3a-9a07-461b2b985798', '351097b2-3ec9-4cb3-b723-bffa46d26666', '2b15f8fe-a01d-43d6-b023-5436bde4e7a4', '77e4ef62-8b46-4fcd-9844-d7d0bad61591', '76810b22-d40e-4381-9ac8-46553fce8241', '64517bc8-199a-49b9-97f5-0b47c7f642a0', '2101fd2a-14f6-4a79-8ec9-2cfe90af97eb', '526bf15d-023b-4f6e-b1e7-838a10dfec1e', 'd7bb96f0-f805-4fdc-ab61-70ab041c0b07']"
be694428-fd4c-4603-92fd-c9ce165331ae,"['532144c4-3d36-4201-82e5-1827fa07f4d7', 'bc877be4-fc61-46ec-ad43-2b8bd5519b81', '5de60de1-31ad-4cae-af4a-110c6eb2a146', '3826bafe-a9fd-4f70-8437-b44c84835790', '9010fc8a-0d98-4c23-9ba3-ad2c27f9de16', '9a6783f2-4350-4ac3-8a8c-c49534da0a59', '1e264de2-7999-4153-839c-71b6c22135c7', '0f5fc3e3-724a-47ad-a38c-2cdefa0483e1', 'cc464ca0-9ddd-4b3f-a197-d5ed8c6bc5b4', 'ad8d7149-62e7-448e-b7f9-f98b8c8e6514', '61f4e92f-c1f4-4892-9492-363b1439a769']"
b644a433-1b9f-488e-9cee-cfd632fdfa68,"['59553366-1dc7-4645-a762-afe496a39afc', '6f6ac946-767f-437b-9e1f-0ee69da06691', 'f75754f1-7704-4f8d-8129-a4247fd2faff', '3eef3b95-dbf5-4ace-b68b-5f2ce84f28f1', 'ebc3b725-7292-4ffb-83a8-1bf9f72921f2', '1fef4de1-fad5-4a36-a9e6-24e2ee9f484c', '2734c446-7193-4c47-ab5a-c8ecd338e00f', '670ce16c-40c6-4f98-a42e-660ead0d31dc', 'edba3a64-0a1f-4ce9-bc23-3a8d3d6b6457', '279e693c-93e8-4e83-9b1b-0394b5bea621', 'ceb7aa26-9073-42e1-a77c-f1cd88d247d2']"
f630523e-e820-4689-b8b0-0e59e0a47649,"['1ab1095e-8c88-489f-92db-18564d69e184', '1211e295-e328-4c1b-857b-1555c07a87ba', '8dbefc30-cff4-46e4-97b7-268220653c23', '5ffba4d9-f260-4516-9bd8-eef4af4f280f', 'd0555b71-bda3-4a27-8b39-319bd9cf11d2', '2cd5cc6d-81a4-42fa-9dff-22cadd2a44d7', 'ce6d5f1a-035c-4c27-9da1-29dcc249ad28', '20850c30-d8ec-45cb-9375-3e672b352245', '9ca6d739-6076-4dde-a6f8-e1e5304260b9', 'f882fe56-a7ba-4c16-b38b-569295d9ecb0', '15bef46d-28ff-4256-9977-1bacb5c1577e']"
a1d2a861-dfae-4910-aa34-e9e8343e882d,"['8a2ee09a-c711-4043-9955-d8d4ba31b10a', 'a20fa4ec-6e5e-43a7-b905-77c747b1e00e', 'bb6c1221-ba96-4032-814d-e96cd8b19fc8', 'cff41e59-85e6-42d4-977e-8d89c3c0fbc6', 'd7c533ac-74c9-41db-a99f-274e73225b0c', '15803f49-0fb2-46df-a040-59a38d9d3f6f', 'b529d966-b992-47e7-a39b-fd42dc86e191', 'c118b991-0b27-42af-be53-bd34f3a5ef0d', 'e56888db-0317-42a3-a057-896daf3cd5ef', 'ead618b0-9c9e-4238-80c6-ad3680f1d281', '102821ee-1a32-4ebd-8209-6209f991eb67']"
8d1f7f9c-430f-4992-838b-c9b68131db86,"['8a8ead35-e83e-4586-a211-b54708b5a24d', '2a3fa31f-ad03-4a0b-a031-a527b70da951', '066f6ab0-b71e-4847-9856-51dbb2f1c0fa', '3aafb83e-9bc1-4cdf-b9b5-42b5a88c549a', 'fb916033-c408-49b0-88d6-ad7110e31632', 'b6b489cd-013f-4891-81fa-8376013eca98', '13dfbc42-b5c4-4127-aa09-397a68a9f7d2', '662379f3-a241-4667-8de7-4c902676c3bd', '3c46f0aa-52be-450f-bddd-6814b9b7cbd5', '9b59e9b9-c53d-4d20-a765-262b5d44564b', '7373fe40-1704-4945-8c88-2c2832265127']"
99d688af-ce7b-4d8f-b9ee-e03d2a8589a9,"['b1211413-44a2-4b22-895c-5123cd6c6bed', '3b652b1b-0e9d-47b7-a7ac-c4f56b49887f', '8b616b25-3339-4144-8d10-d39b948c4bc6', 'de635dd6-27d5-4490-b749-5fba199ac88f', '6df28bc9-affa-4f89-b46b-8481ba6149fe', 'c7b0f8f9-f91c-415f-bfc5-6db4b16151f9', '37514ed0-6c9c-4a91-915d-581205a4fb47', '35954944-0bae-4ea6-a8cd-0e1c94294e1f', '07824f79-258e-403c-b832-442c0fcfecaa', 'd414b823-9f1d-41d1-a717-40c8a5191aa9', 'b142513d-b76c-4096-9078-867c6a576b82']"
07446c53-d045-4528-8359-956e3652787e,"['57a918e8-27a4-4fc4-9f8f-5f7c142c7c92', '75b847df-a1ee-4637-bcf9-cc81e1fe88d9', 'b6a75925-ba74-4745-be08-360fdfd0405a', '16cece4a-c1c1-44ec-b1f3-01a7a8508b45', 'e9a577ef-3a5c-4e19-85c1-a7eb1c8359f1', 'e09ad9a7-a55a-4b79-864f-4c6cc121bf2b', 'e1c7f87d-052d-4c83-a29a-92a74b28c6b4', 'c14423ec-9dc1-497c-b470-eea57565fefa', '8b80888e-d1f1-40be-b615-269a1deaebeb', '6b3fecf2-f7e9-408c-8751-7a3b8c92c414', '1c9e637d-b15e-4309-904e-e409d307f453']"
01035ec7-f98f-451c-b23d-494082178f9b,"['7d39b80b-3011-4114-a273-aa58431e550a', '2fde5a74-2859-475c-ad0c-99aa7649e2c7', '0b286738-bea5-4b7a-a239-714acb604343', 'a8889116-a413-46c4-a38f-a903b5527c48', 'e9c5ab2e-6e8d-4318-93d0-81fe713acecf', 'd129b112-9087-4517-ad54-f83962a0554d', '2024b9db-473c-4872-8d1f-844709e460f6', 'b64bc420-ad0a-40d5-8105-7ba846667c51', '3f558170-f5ad-4b1b-94a2-b90e9533fc0b', 'b137622d-dac3-4513-a36c-04813c36a0f9', '555f0e9a-fc71-47ee-be13-3b9eaac3f77b']"
0ac4aa2f-02e7-46d4-9e1d-7c435aa21664,"['13a320d2-5e46-455f-973c-fca198903ba6', '0d09b325-7959-4b2a-a0ff-e1a7d4614ddb', 'e693a6a0-6584-46d1-a38a-16efc1aaf093', 'c3a34b40-cb7b-448a-a0f6-7a11b7da674d', '5e6a2d57-1068-45b1-b100-96667196afd5', 'ddc21705-13b8-4b85-af94-254744f352d6', 'a3b96948-fda1-4cc6-9f99-bdfb75c0760b', '4a42a782-cfb5-4d7b-99ad-75dd4bf2c8e9', '67ea0585-0b7a-4261-b06c-d8aa43b1c2e3', 'f18fb4a2-4b78-44ac-8a4a-e56d6c443798', 'f42b2ea3-a3d2-4445-af32-1bf982de3bff']"
a530ed38-5c73-4c6f-a8b0-dbd3a3005048,"['87d38b20-5f94-49df-a405-711a8097408e', '1bf5f1e8-69a8-4a7e-8f76-9ad493cee64b', 'b2183292-9f0d-41e8-83c3-20bce7737276', '06c2f720-8326-4f9c-b835-6ddeca2c5d13', '991c97c8-4354-4024-ba94-c6af96ac667a', 'ec6daf6f-abd8-4ce2-a8db-8d56249db64f', '8787b9b1-830f-4ddf-9dca-8415a671bed8', 'c4dec68c-f1ef-4763-aa8c-4b4deb34258c', 'b2dd2f4d-90e5-4665-9249-a9c2c4b55c78', 'bfa534ab-3e58-4216-96f0-8380963c6ba2', 'f00b3916-9ef5-4b6a-9af0-72c8606e0741']"
3cd0e8e8-8560-4bac-a046-f2bb05867c76,"['e3266170-adcc-4f6f-b7d6-404c83d0d1ff', '1833bea6-1bd5-480f-a62f-f093de234405', 'c37a3ec7-6710-4d9c-8ad8-920fbe650836', '062b62f3-55b1-44fb-b709-e2a628193802', '9ec57bf6-f2dd-4816-8eed-4607530cd7db', 'f1117a1a-77d6-4196-b296-4cf7e1728439', 'cbe6f680-6698-4ab8-9ed4-dd8822bbf8e2', '06b410e1-2017-40e5-b4fe-f157ed856d36', '6456149d-f635-48e7-97b8-3417459c3ed7', '5b6d85b7-427e-436a-9a34-250debc062ba', '03fdb343-0673-437b-b913-86ed180992b6']"
5a959c44-9747-48a7-a41f-98dda329991c,"['4d437e2b-2836-488b-96da-fa5772ad58dc', 'c73ce41b-5157-4e04-b512-6812047b0f23', 'fcb1c825-e2f1-4bc1-9189-6efffea994b3', '09b6f9a6-6576-4f75-ab55-3424ebc3bac1', '0af5a4be-2efe-4a98-8c16-e289afdd5200', '73e7cc97-c97c-4dca-a655-cefedb1706be', '930f4371-4bed-4f61-bd1d-a997e29dad36', '00bf7ded-9a93-425f-bf0a-bde6277a1cd7', '273a89b2-ef31-4bca-8ae8-b92938c06516', '02535b0a-9df6-4fa1-915f-ab34bdeaa895', '28662e52-c760-4900-8bd6-2318b6ee5681']"
